992,Nicholas,Neal,neal.n@icloud.com,289 Straubel Court,Pittsfield,MA,01201,2021-09-07,12/9/1977,m,66,192,2,26.5,304
993,Carter,Hartman,hartmancarter451@live.com,00 Forest Run Court,Chicago,IL,60007,2016-10-30,5/5/1969,m,67,218,3,26.5,303
994,Brittany,Barron,brittanybarron629@hotmail.com,2 Green Ridge Center,Boston,MA,02111,2021-01-30,4/24/1999,f,61,123,2,24.5,282
995,Zoey,Miller,millerzoey347@gmx.com,8 Burrows Lane,Salt Lake City,UT,84101,2021-08-09,6/8/1997,f,63,165,3,24.5,287
996,Raymond,Mcdonald,mcdonaldraymond667@gmx.com,5559 Iowa Pass,Taos,NM,87525,2021-10-07,2/10/1996,m,68,136,3,27.5,318
997,Omar,Kennedy,kennedyomar347@live.com,31590 Hoard Drive,Los Angeles,CA,90001,2021-09-03,2/12/2003,m,73,185,1,23.5,274
998,Sebastian,Sweeney,sweeney.s@gmail.com,3 Almo Way,Boston,MA,02111,2021-12-28,5/8/1987,m,66,153,1,29.5,337
999,Jonathan,Webb,webb.j@live.com,2 Amoth Street,Lewiston,ME,04240,2020-10-23,10/12/1978,m,64,195,2,26.5,306
1000,Gabriel,Paul,paulgabriel912@live.com,628 Coleman Pass,Gallup,NM,87301,2020-01-31,7/21/1981,m,69,181,2,27.5,318
1001,Travis,Greer,travisg575@hotmail.com,19 Brown Plaza,Stockton,CA,95201,2016-12-26,2/10/1989,m,67,171,2,31.5,356
1002,Trevor,Ramsey,ramseytrevor29@gmx.com,3 Crowley Junction,Laurel,MT,59044,2021-01-21,11/19/1992,m,63,123,2,25.5,294
1003,Bryce,Rangel,brycer457@aol.com,8 Lindbergh Crossing,Salt Lake City,UT,84101,2019-10-19,9/9/2002,m,68,191,3,29.5,337
1004,Lucas,Compton,lucascompton919@protonmail.com,84089 Warrior Place,Brigham City,UT,84302,2021-01-07,8/3/1987,m,65,178,2,26.5,302
1005,Erin,Mcfarland,erinmcfarland492@protonmail.com,85 Bay Crossing,Freeport,NY,11520,2020-01-28,2/18/1969,f,68,91,3,23.5,277
1006,Amanda,Maldonado,amandamaldonado963@yahoo.com,4 Vahlen Lane,Lewiston,ME,04240,2018-11-07,4/5/1961,f,63,138,2,27.5,318
1007,Alexis,Meyer,meyer.a@zoho.com,1257 Troy Place,Freeport,NY,11520,2021-11-20,12/17/1975,m,66,138,3,27.5,316
1008,Brady,Conner,connerbrady43@zoho.com,69 Summit Circle,Pittsfield,MA,01201,2021-08-06,5/17/1979,m,69,164,3,27.5,316
1009,Lily,Duncan,lilyd445@gmx.com,79841 Sherman Point,Big Sky,MT,59716,2019-12-08,1/30/1969,f,68,146,2,27.5,316
1010,Eric,Gallegos,ericg751@live.com,8093 Calypso Crossing,Denver,CO,80012,2021-10-10,2/27/1965,m,70,142,1,27.5,318
1011,Kimberly,Summers,summerskimberly304@icloud.com,2942 Pierstorff Plaza,Salt Lake City,UT,84101,2020-11-02,12/7/1966,f,65,141,3,26.5,306
1012,Camila,Schwartz,camilaschwartz912@aol.com,394 Butternut Drive,Carson City,NV,89403,2021-09-22,1/17/1995,f,65,96,3,26.5,304
1013,Brandon,Armstrong,armstrongbrandon707@hotmail.com,5232 Butternut Alley,Boston,MA,02111,2021-11-22,1/19/1962,m,70,150,2,25.5,298
1014,Ashton,Moon,ashtonmoon652@aol.com,6038 Dixon Way,Denver,CO,80012,2020-12-11,5/24/1973,m,66,188,3,28.5,323
1015,Caroline,Gonzales,carolinegonzales197@gmail.com,62690 Arkansas Avenue,Flagstaff,AZ,86001,2016-11-13,8/23/1993,f,60,112,2,25.5,294
1016,Grant,Mckee,mckee.g@yahoo.com,87 Mandrake Trail,Cedar City,UT,84720,2021-01-11,10/28/1985,m,65,164,1,24.5,286
1017,Ava,Mccann,avam875@icloud.com,92961 Northland Lane,Provo,UT,84601,2021-10-30,7/25/1987,f,63,119,2,25.5,293
1018,Micah,Gray,micahg615@gmail.com,2 Mallory Trail,Layton,UT,84040,2021-08-13,11/10/1977,m,69,104,3,28.5,328
1019,Bryce,Carson,brycec954@live.com,43 Express Avenue,Mount Vernon,WA,98273,2021-12-08,5/13/1975,m,69,146,1,27.5,317
1020,Kylee,Hendricks,kyleehendricks374@zoho.com,555 Lien Terrace,San Jose,CA,95002,2021-08-22,3/19/1964,f,58,122,3,25.5,297
1021,Omar,Alvarado,alvaradoomar304@icloud.com,646 Novick Way,Sedona,AZ,86336,2019-01-10,12/17/1989,m,70,165,2,26.5,303
1022,Danielle,Levine,levinedanielle373@gmx.com,60 Merchant Center,Brigham City,UT,84302,2016-10-20,1/6/1973,f,65,136,3,24.5,286
1023,Travis,Mckinney,travismckinney488@protonmail.com,7 Mendota Way,Cedar City,UT,84720,2018-08-24,4/19/2003,m,75,180,3,26.5,306
1024,Gregory,Reeves,reevesgregory147@icloud.com,974 Norway Maple Alley,Park City,UT,84060,2021-10-07,7/12/1972,m,66,171,3,29.5,332
1025,Jayla,Mccann,jaylam939@aol.com,67 Pierstorff Crossing,Portland,ME,04101,2021-08-22,3/26/1991,f,61,111,1,27.5,315
1026,Peyton,Benitez,benitez.p@zoho.com,34550 Cardinal Park,Bellingham,WA,98225,2021-12-07,9/24/1989,m,65,171,3,23.5,278
1027,Levi,Powers,powerslevi415@gmx.com,53492 Iowa Drive,Brigham City,UT,84302,2016-11-21,8/30/1977,m,69,143,1,24.5,283
1028,Leslie,Blevins,leslieb154@hotmail.com,72531 Veith Place,Sandy,UT,84070,2020-12-10,8/11/1961,f,66,156,3,23.5,273
1029,Devon,Rodriguez,rodriguez.d@hotmail.com,5776 Dwight Street,Denver,CO,80012,2021-08-19,7/22/1971,m,70,145,3,28.5,323
1030,Eli,Logan,elil958@protonmail.com,549 Vernon Street,Salt Lake City,UT,84101,2019-01-23,2/20/1963,m,70,195,3,29.5,338
1031,Vincent,Morse,morse.v@aol.com,691 Red Cloud Trail,Carson City,NV,89403,2018-11-30,5/25/1982,m,68,179,1,25.5,294
1032,Diana,Lutz,lutzdiana206@aol.com,58395 Artisan Park,Springfield,VT,05156,2020-01-06,9/24/1962,f,66,140,2,25.5,297
1033,Anthony,Carrillo,carrilloanthony627@yahoo.com,53672 Petterle Alley,Carson City,NV,89403,2021-12-27,8/29/1988,m,71,157,2,30.5,342
1034,Angel,Dickson,angeld476@hotmail.com,90677 Anzinger Plaza,Denver,CO,80012,2019-11-19,2/26/1997,m,70,150,2,30.5,346
1035,Jack,Ball,balljack738@live.com,4 Bobwhite Lane,Taos,NM,87525,2019-12-12,6/23/1977,m,61,188,3,29.5,336
1036,Maya,Bender,bendermaya959@hotmail.com,3942 6th Crossing,Eagle,CO,81631,2020-01-17,8/13/1998,f,64,136,3,26.5,303
1037,Austin,Chase,austinchase569@yahoo.com,103 Sugar Point,Carson City,NV,89403,2021-12-09,9/23/1974,m,68,192,3,26.5,302
1038,Shane,Burch,shaneburch715@live.com,11769 1st Hill,Yuba City,CA,95991,2021-12-06,4/14/2005,m,67,167,2,28.5,323
1039,Gavin,Wong,wong.g@live.com,27 Prairieview Center,San Francisco,CA,94102,2019-11-27,4/24/1971,m,63,179,2,29.5,335
1040,Omar,Case,case.o@gmx.com,6 Scott Center,Telluride,CO,81435,2021-12-03,8/13/1981,m,64,171,1,24.5,288
1041,Gavin,Savage,savage.g@icloud.com,4 Delladonna Avenue,Salt Lake City,UT,84101,2021-01-30,5/8/2004,m,71,171,3,26.5,304
1042,Brody,Tucker,tuckerbrody730@gmx.com,92358 Superior Alley,Salt Lake City,UT,84101,2017-11-19,4/23/1984,m,68,126,3,30.5,342
1043,Blake,Contreras,contreras.b@gmail.com,4904 Bowman Circle,Chicago,IL,60007,2021-08-06,2/15/1965,m,64,189,1,23.5,273
1044,Jeffrey,Peterson,jeffreyp229@yahoo.com,34088 Bunting Parkway,Santa Fe,NM,87501,2021-12-28,7/21/1972,m,70,120,1,25.5,293
1045,Thomas,Wilkins,wilkinsthomas206@hotmail.com,25787 Oxford Way,Park City,UT,84060,2021-09-14,11/26/2001,m,72,191,3,27.5,316
1046,Jalen,Horton,hortonjalen99@hotmail.com,26969 Service Circle,Sedona,AZ,86336,2021-12-31,12/10/1975,m,67,156,2,23.5,275
1047,Matthew,Huynh,matthewh115@aol.com,45 Russell Point,Seattle,WA,98101,2019-11-26,10/12/1997,m,66,166,3,24.5,283
1048,Jesus,Cain,jesuscain476@zoho.com,2 Badeau Plaza,Bozeman,MT,59715,2020-11-23,9/15/1988,m,71,175,3,27.5,313
1049,Jalen,Hart,hartjalen464@live.com,586 Sauthoff Street,Reno,NV,89433,2021-09-18,12/15/1991,m,64,120,2,26.5,307
1050,Francisco,Wilkerson,wilkersonfrancisco192@icloud.com,7 Vermont Alley,Jackson,WY,83001,2018-11-19,2/25/1991,m,66,160,3,31.5,355
1051,Gabriel,Cameron,gabrielcameron387@icloud.com,9588 Dakota Court,Reno,NV,89433,2016-08-10,1/30/1999,m,70,225,3,28.5,328
1052,Ethan,Owen,ethanowen275@aol.com,678 5th Park,Sacramento,CA,94203,2021-11-13,2/27/1978,m,65,179,3,28.5,324
1053,Joshua,Howard,howard.j@zoho.com,0 Kinsman Court,Bangor,ME,04401,2020-10-19,11/15/1986,m,67,154,3,30.5,347
1054,Isabel,Macdonald,macdonaldisabel88@protonmail.com,9 Summer Ridge Junction,Carson City,NV,89403,2020-01-12,6/22/2003,f,64,151,3,24.5,282
1055,Sebastian,Malone,sebastianm495@aol.com,9 Homewood Alley,Salt Lake City,UT,84101,2019-01-01,9/9/1977,m,65,199,2,26.5,307
1056,Fernando,Flynn,fernandoflynn811@zoho.com,94 Cascade Avenue,Rochester,NY,14602,2018-10-04,2/15/1965,m,64,163,3,26.5,307
1057,Evan,Burke,evanb896@aol.com,5 Waxwing Avenue,Ogden,UT,84201,2019-11-22,8/3/1988,m,66,219,2,28.5,325
1058,Jesus,Hernandez,hernandezjesus47@yahoo.com,403 New Castle Pass,Reno,NV,89433,2020-11-06,3/21/1970,m,64,124,1,28.5,328
1059,Omar,Barron,barron.o@protonmail.com,53 Carioca Terrace,Asheville,NC,28715,2021-12-26,7/23/1968,m,67,160,3,26.5,302
1060,Joel,Baldwin,joelb853@live.com,6 Summer Ridge Street,Dillon,CO,80435,2018-08-07,10/15/1973,m,65,148,3,27.5,312
1061,Caitlyn,Valenzuela,caitlynvalenzuela354@gmail.com,2 Cascade Crossing,Aurora,CO,80010,2018-09-11,11/7/1998,f,65,123,3,26.5,302
1062,Mario,Wong,wong.m@icloud.com,570 Troy Street,Wells,ME,04090,2021-08-17,9/30/1970,m,63,193,1,27.5,313
1063,Samuel,Owen,samuelowen415@aol.com,282 Derek Crossing,Boston,MA,02111,2021-09-15,2/3/1977,m,72,148,2,24.5,288
1064,Lauren,Schwartz,laurenschwartz95@icloud.com,1 Meadow Ridge Parkway,Salt Lake City,UT,84101,2021-11-09,6/13/1993,f,59,148,3,23.5,272
1065,Taylor,Colon,taylorc707@protonmail.com,29 Express Park,Taos,NM,87525,2021-12-27,5/28/1962,f,66,141,3,24.5,284
1066,Mason,Douglas,masondouglas922@aol.com,49996 Maryland Center,South Lake Tahoe,CA,96150,2020-01-09,4/10/1967,m,66,195,3,27.5,316
1067,Carlos,Hale,hale.c@gmx.com,4021 Elka Road,Flagstaff,AZ,86001,2021-11-23,4/8/1974,m,73,148,3,24.5,288
1068,Garrett,Buchanan,buchanan.g@hotmail.com,4 Ronald Regan Hill,Denver,CO,80012,2021-01-06,11/13/1970,m,70,189,3,23.5,276
1069,Erik,Brooks,brookserik76@icloud.com,0 Artisan Park,Taos,NM,87525,2016-10-03,3/16/1987,m,75,179,2,28.5,328
1070,Richard,Fowler,fowlerrichard144@live.com,59555 Sommers Hill,Park City,UT,84060,2019-09-27,2/15/1965,m,69,191,1,30.5,347
1071,Alexis,Howe,howe.a@gmx.com,74 Hoard Hill,Aurora,CO,80010,2019-12-18,11/15/1973,m,68,172,3,28.5,326
1072,Liliana,Jensen,jensenliliana102@icloud.com,437 Talisman Avenue,Park City,UT,84060,2020-12-08,7/8/1988,f,64,148,2,24.5,285
1073,Dominic,Morton,mortondominic41@aol.com,696 Golf Course Drive,Yuba City,CA,95991,2020-12-09,6/10/2004,m,72,177,3,28.5,328
1074,Connor,Lara,connorl409@aol.com,33413 Blaine Alley,Carson City,NV,89403,2017-12-30,9/22/2001,m,73,168,3,27.5,315
1075,Jordyn,Wise,jordynw380@yahoo.com,82852 Main Parkway,Sacramento,CA,94203,2016-09-27,6/4/1986,f,65,122,2,25.5,292
1076,Courtney,Moses,courtneymoses14@gmail.com,943 Roth Point,Aurora,CO,80010,2019-11-20,5/5/1973,f,63,144,3,23.5,278
1077,Summer,Mcdonald,mcdonald.s@yahoo.com,08 Mccormick Park,Lakewood,CO,80123,2020-11-07,1/26/1973,f,62,136,2,23.5,272
1078,Diego,Cruz,diegocruz102@icloud.com,7 Manley Avenue,Stockton,CA,95201,2019-11-17,6/17/1984,m,70,186,3,27.5,317
1079,Logan,Blake,loganb976@gmx.com,52 Stephen Park,Eugene,OR,97401,2018-10-21,11/3/1963,m,68,115,2,28.5,327
1080,Devin,Daniel,devindaniel896@zoho.com,8 Lillian Point,Sedona,AZ,86336,2021-08-30,6/9/1999,m,72,153,1,22.5,268
1081,Abraham,Cohen,cohen.a@gmail.com,57 Trailsway Parkway,Bangor,ME,04401,2021-10-05,1/25/1965,m,71,203,3,27.5,318
1082,Bryson,Shaffer,shafferbryson521@yahoo.com,2 Loomis Circle,Sacramento,CA,94203,2018-11-17,8/30/1962,m,70,166,3,27.5,315
1083,Ivan,Schmitt,ivanschmitt892@protonmail.com,1916 Holy Cross Street,Medford,OR,97501,2019-12-16,7/28/1995,m,65,191,1,25.5,297
1084,Madison,Mccarty,madisonm997@aol.com,90570 Heffernan Road,Sacramento,CA,94203,2021-12-04,5/21/1961,f,62,138,2,24.5,288
1085,Juan,Lucas,lucas.j@hotmail.com,8 Schlimgen Parkway,Park City,UT,84060,2018-12-20,9/11/2005,m,75,188,3,26.5,302
1086,Michael,Holt,holt.m@gmx.com,95882 Arkansas Alley,Camas,WA,98607,2020-01-04,8/31/2003,m,69,149,2,29.5,334
1087,Eli,Bowman,bowmaneli727@yahoo.com,913 Sachs Street,Los Angeles,CA,90001,2017-11-02,8/11/1961,m,71,198,2,27.5,317
1088,John,Davidson,davidson.j@live.com,5176 Bonner Circle,Boulder,CO,80301,2021-01-31,5/13/1997,m,61,170,3,29.5,336
1089,Ashton,Byrd,ashtonb625@gmx.com,76 Lakewood Hill,Denver,CO,80012,2019-08-08,3/25/1983,m,70,167,3,27.5,313
1090,Allison,Horton,horton.a@zoho.com,3194 Shasta Pass,Sandy,UT,84070,2021-10-08,3/3/1964,f,59,135,3,25.5,298
1091,Isaiah,Benson,isaiahbenson696@zoho.com,8 Steensland Avenue,Des Moines,WA,98148,2020-01-05,5/18/1976,m,63,160,2,25.5,295
1092,James,Pearson,jamespearson789@hotmail.com,41 Fallview Alley,South Lake Tahoe,CA,96150,2021-12-29,11/30/1990,m,68,132,1,28.5,322
1093,Gianna,Whitehead,giannaw15@zoho.com,698 Weeping Birch Circle,Boulder,CO,80301,2021-01-06,7/7/1966,f,65,175,3,24.5,282
1094,Cody,Mays,codym763@gmx.com,36 Norway Maple Parkway,Fremont,CA,94536,2020-11-27,3/1/2002,m,64,170,2,27.5,313
1095,Kathryn,Barr,barrkathryn633@gmail.com,91906 Ohio Circle,Petoskey,MI,49770,2020-01-27,4/30/1973,f,59,137,1,24.5,283
1096,Isaac,Hammond,isaach616@icloud.com,9 Barby Circle,Aurora,CO,80010,2018-01-16,5/8/1963,m,62,176,3,29.5,335
1097,Genesis,Meyers,genesism622@gmail.com,9 Mallory Terrace,Pittsfield,MA,01201,2019-11-06,8/11/1966,f,59,160,3,25.5,297
1098,David,Skinner,skinner.d@icloud.com,2 2nd Drive,Petoskey,MI,49770,2021-12-14,3/3/1964,m,73,160,2,27.5,315
1099,Mariah,Wolfe,mariahw538@gmx.com,83 Dovetail Park,Eugene,OR,97401,2021-12-28,10/19/1993,f,62,128,3,25.5,292
1100,Evelyn,Tucker,tuckerevelyn198@gmx.com,713 Mayfield Pass,Milwaukee,WI,53201,2017-10-03,7/12/1990,f,64,145,3,26.5,307
1101,Melissa,Perez,perez.m@protonmail.com,3 Judy Point,Fort Collins,CO,80521,2020-08-07,4/28/1971,f,62,133,3,26.5,306
1102,Adrianna,Singh,singhadrianna607@protonmail.com,5 Tomscot Pass,Los Angeles,CA,90001,2021-01-28,9/23/1966,f,63,158,1,25.5,294
1103,Ryan,Olsen,ryanolsen315@aol.com,2473 Menomonie Circle,San Jose,CA,95002,2021-12-10,3/27/1973,m,71,187,3,27.5,317
1104,Dylan,Dudley,dylandudley590@hotmail.com,53 Trailsway Junction,Boston,MA,02111,2021-11-01,5/2/1994,m,76,188,2,28.5,322
1105,Sebastian,Espinoza,sebastianespinoza276@protonmail.com,555 Gale Road,Dillon,CO,80435,2019-09-12,9/6/1970,m,70,141,2,24.5,285
1106,Parker,Lewis,lewis.p@zoho.com,310 Knutson Circle,Los Angeles,CA,90001,2021-10-25,7/21/1975,m,69,212,2,27.5,314
1107,Tiffany,Robbins,tiffanyrobbins109@live.com,14 Straubel Plaza,Bangor,ME,04401,2021-01-18,12/25/1979,f,68,142,2,25.5,298
1108,Kenneth,Molina,molina.k@hotmail.com,8 Schlimgen Parkway,Santa Cruz,CA,95060,2017-08-13,4/18/1963,m,64,159,3,26.5,307
1109,Bryson,Mays,maysbryson2@icloud.com,7675 Oneill Avenue,Ogden,UT,84201,2019-12-21,5/6/1969,m,72,168,3,25.5,297
1110,Andres,Barton,bartonandres889@yahoo.com,2336 Algoma Pass,Bellingham,WA,98225,2021-01-12,1/10/2002,m,73,142,3,27.5,317
1111,Francisco,Rojas,rojasfrancisco857@protonmail.com,22649 Forest Run Place,Cheyenne,WY,82001,2020-10-23,12/22/2003,m,67,200,2,27.5,314
1112,Andres,Fritz,andresf598@yahoo.com,11447 Mesta Lane,Denver,CO,80012,2018-10-10,1/14/1986,m,66,196,2,28.5,324
1113,Charlotte,Soto,sotocharlotte216@hotmail.com,059 Independence Center,Salt Lake City,UT,84101,2019-10-29,12/27/1987,f,64,159,3,26.5,304
1114,Carson,Bright,brightcarson686@live.com,0 Lukken Way,Sacramento,CA,94203,2020-10-30,4/24/1971,m,72,231,2,28.5,322
1115,Sydney,Parsons,sydneyparsons147@live.com,4 Green Ridge Avenue,Taos,NM,87525,2020-10-01,12/24/1989,f,62,127,2,25.5,292
1116,Dalton,Joyce,joyce.d@live.com,64067 West Park,Burlington,VT,05401,2020-01-03,10/10/1978,m,73,181,3,26.5,308
1117,Maxwell,Reeves,reeves.m@icloud.com,7701 International Terrace,Oakland,CA,94601,2020-01-01,1/14/1974,m,66,129,3,28.5,327
1118,Matthew,Mendoza,mendoza.m@hotmail.com,041 Londonderry Avenue,Boulder,CO,80301,2016-11-12,6/26/1999,m,71,226,3,27.5,317
1119,Elijah,Harrell,elijahh32@gmx.com,9535 Brentwood Junction,Brigham City,UT,84302,2018-01-19,2/2/1993,m,69,165,3,24.5,288
1120,Alicia,Hale,hale.a@yahoo.com,205 Union Park,Sacramento,CA,94203,2017-01-19,12/25/1979,f,62,157,3,25.5,295
1121,Preston,Wright,wright.p@icloud.com,14703 Miller Parkway,Carson City,NV,89403,2020-10-10,10/22/1992,m,70,154,3,28.5,324
1122,Kylie,Hebert,kyliehebert573@zoho.com,497 Scott Place,Ogden,UT,84201,2020-01-12,6/7/1963,f,62,156,2,25.5,296
1123,Joseph,Ho,josephh527@aol.com,570 Pepper Wood Trail,Boston,MA,02111,2019-12-29,9/30/1965,m,69,174,2,25.5,294
1124,Elias,Davila,davila.e@icloud.com,3 Killdeer Junction,Carson City,NV,89403,2020-12-07,8/24/1961,m,66,120,3,29.5,338
1125,Sebastian,Hale,hale.s@live.com,33713 Warrior Terrace,Cedar City,UT,84720,2017-09-04,9/29/1988,m,70,104,2,25.5,294
1126,Adam,Monroe,monroeadam974@icloud.com,60 Merchant Center,Park City,UT,84060,2020-12-10,9/1/1991,m,73,165,2,28.5,323
1127,Nathaniel,Kelley,nathanielk491@hotmail.com,09666 Ilene Terrace,Big Sky,MT,59716,2020-10-07,6/1/2002,m,67,151,1,27.5,313
1128,Victoria,Carney,victoriacarney71@live.com,0238 2nd Park,Dillon,CO,80435,2020-10-11,2/11/1987,f,66,155,3,23.5,278
1129,Brayden,Vance,vance.b@gmx.com,614 Hauk Plaza,Aurora,CO,80010,2017-10-25,1/6/1973,m,64,162,1,29.5,332
1130,Adrian,Garrison,garrison.a@gmx.com,7291 Towne Street,Boulder,CO,80301,2021-08-16,10/8/1970,m,71,189,1,28.5,326
1131,Chase,Day,daychase115@aol.com,3792 Spohn Street,Sacramento,CA,94203,2021-01-23,12/8/1997,m,69,146,3,26.5,304
1132,Michael,Flores,michaelflores5@icloud.com,463 Dunning Circle,Truckee,CA,96160,2019-10-09,2/24/1973,m,67,163,2,28.5,327
1133,Travis,Howe,travishowe302@protonmail.com,33413 Blaine Alley,Park City,UT,84060,2019-10-14,11/13/1970,m,65,175,3,26.5,303
1134,Kyle,Ryan,kyler292@icloud.com,1872 Manley Crossing,Denver,CO,80012,2020-11-25,6/2/1983,m,66,163,3,27.5,315
1135,Oliver,Wyatt,wyatt.o@icloud.com,936 Red Cloud Pass,Denver,CO,80012,2020-11-15,7/23/1968,m,67,115,3,26.5,302
1136,Madison,Dickerson,madisondickerson38@zoho.com,3700 Hoard Place,Brigham City,UT,84302,2019-10-07,5/27/1989,f,65,170,3,25.5,296
1137,Diego,Price,pricediego17@gmail.com,53672 Petterle Alley,San Francisco,CA,94102,2020-10-11,2/27/1965,m,72,175,3,28.5,326
1138,Riley,Larsen,rileylarsen654@yahoo.com,60 Barnett Crossing,Sedona,AZ,86336,2018-12-30,8/16/1989,m,64,147,2,22.5,262
1139,Johnathan,Fernandez,fernandez.j@hotmail.com,6 Old Gate Lane,Brigham City,UT,84302,2021-10-15,5/11/1965,m,65,159,1,27.5,315
1140,Christian,Garner,garner.c@gmail.com,63090 Schurz Crossing,Ogden,UT,84201,2021-11-03,12/6/1979,m,70,175,1,29.5,335
1141,Noah,Fowler,fowler.n@hotmail.com,0110 Starling Hill,Aurora,CO,80010,2021-08-03,4/12/2000,m,68,105,2,25.5,294
1142,Jared,Guerrero,jaredguerrero838@aol.com,337 Kipling Parkway,Salt Lake City,UT,84101,2019-11-08,12/10/1977,m,65,137,3,27.5,315
1143,Morgan,York,morgany348@gmx.com,58 Anzinger Crossing,Eagle,CO,81631,2021-12-10,2/20/2004,f,60,129,3,25.5,298
1144,Paul,Jordan,paulj895@aol.com,49 Kingsford Hill,Bend,OR,97701,2020-12-05,1/6/1974,m,70,150,1,29.5,336
1145,Kelsey,Walsh,walshkelsey300@gmx.com,0 Toban Point,Milwaukee,WI,53201,2021-11-08,11/29/1969,f,67,158,2,23.5,277
1146,Micah,Bolton,boltonmicah263@aol.com,55317 Sundown Way,Durango,CO,81301,2020-08-24,6/10/1976,m,69,183,3,27.5,315
1147,Abigail,Herrera,herreraabigail588@gmx.com,471 Lawn Terrace,Roseburg,OR,97470,2021-11-07,10/15/2004,f,60,142,3,25.5,297
1148,Brady,Kirk,kirkbrady763@gmail.com,454 Huxley Way,Cedar City,UT,84720,2021-10-25,2/11/1981,m,66,168,3,29.5,335
1149,Kennedy,Bird,bird.k@gmail.com,63 Sutteridge Court,Carson City,NV,89403,2021-11-02,6/23/1993,f,61,147,3,28.5,324
1150,Adam,Burns,adamburns975@hotmail.com,27 Mesta Street,Post Falls,ID,83854,2021-12-07,9/26/1975,m,65,124,3,23.5,275
1151,Luke,Beasley,lukebeasley513@hotmail.com,1971 Cottonwood Way,Madison,WI,53558,2019-10-08,8/5/1972,m,68,162,2,27.5,315
1152,Matthew,Santiago,matthews680@gmx.com,9 Sycamore Point,New York,NY,10001,2021-12-26,5/22/1972,m,72,161,1,28.5,324
1153,Jesus,Walker,walker.j@gmail.com,3497 Aberg Terrace,Boston,MA,02111,2020-08-14,12/21/1989,m,65,196,2,31.5,358
1154,Catherine,Fletcher,fletchercatherine184@icloud.com,87010 Maywood Pass,Killington,VT,05751,2020-11-14,1/26/1970,f,59,141,1,23.5,278
1155,Aiden,Ferrell,aidenferrell124@yahoo.com,4 Gale Circle,New York,NY,10001,2020-01-20,11/24/1991,m,66,165,1,26.5,306
1156,Kenneth,Mcdonald,kennethm24@hotmail.com,393 Mayer Hill,Stockton,CA,95201,2020-11-04,10/3/1995,m,67,163,2,26.5,303
1157,Wyatt,Oconnell,oconnell.w@aol.com,8751 Pankratz Avenue,Aurora,CO,80010,2021-09-24,5/2/1994,m,67,149,3,26.5,307
1158,Francisco,Gibson,gibsonfrancisco984@protonmail.com,236 Mcbride Crossing,Yuba City,CA,95991,2021-12-12,3/17/1963,m,69,147,3,27.5,312
1159,Nathaniel,Meza,mezanathaniel367@zoho.com,794 Esker Park,Denver,CO,80012,2021-10-23,8/8/1981,m,70,127,2,28.5,325
1160,Edward,Frank,frank.e@hotmail.com,2 Kropf Place,Harrisburg,PA,17101,2021-01-26,11/9/1968,m,66,174,2,28.5,323
1161,Raymond,Campos,camposraymond71@icloud.com,92270 Crescent Oaks Center,Powell,WY,82435,2021-10-20,7/12/1990,m,68,187,1,26.5,308
1162,Donovan,Newman,donovann985@icloud.com,699 Westend Terrace,North Valley,NM,88043,2020-12-24,6/28/2003,m,64,173,3,24.5,284
1163,John,Santana,johns61@protonmail.com,6494 Oakridge Trail,Lewiston,ME,04240,2018-10-04,10/8/1970,m,69,221,3,22.5,263
1164,Lindsey,Orr,orrlindsey189@gmail.com,294 Lakeland Drive,Telluride,CO,81435,2021-09-03,10/6/1992,f,65,150,2,23.5,272
1165,Angelica,Faulkner,angelicafaulkner667@gmail.com,8010 Fairview Park,Stockton,CA,95201,2021-11-05,2/21/1983,f,64,106,3,25.5,294
1166,Antonio,Lam,antoniolam295@icloud.com,985 Raven Junction,Weston,WV,26452,2020-11-26,3/7/1988,m,67,214,2,28.5,326
1167,Edgar,Moyer,moyeredgar491@gmx.com,4 Basil Hill,Santa Fe,NM,87501,2021-12-07,9/27/1990,m,70,173,1,25.5,295
1168,Henry,Holt,henryh481@aol.com,130 Fremont Junction,Boston,MA,02111,2020-11-21,8/8/1964,m,64,179,3,30.5,348
1169,Nathaniel,Ford,nathanielf379@gmail.com,1 Northwestern Drive,Lakewood,CO,80123,2021-11-26,1/12/1970,m,73,180,1,30.5,345
1170,Stephanie,Fletcher,fletcherstephanie988@icloud.com,06 Old Gate Park,Carson City,NV,89403,2018-08-17,6/23/1983,f,66,137,3,24.5,283
1171,Justin,Humphrey,humphreyjustin782@hotmail.com,889 Melvin Drive,Salt Lake City,UT,84101,2019-01-31,11/1/1974,m,65,189,2,24.5,286
1172,Travis,Baird,bairdtravis660@icloud.com,87 Mandrake Trail,Sacramento,CA,94203,2017-10-05,7/25/1996,m,73,183,2,29.5,336
1173,Oscar,Larsen,oscarlarsen105@gmx.com,5 Village Green Circle,Asheville,NC,28715,2020-11-24,5/28/1962,m,67,143,1,27.5,315
1174,Andrew,Roberson,andrewr732@hotmail.com,51 Eastlawn Drive,Stockton,CA,95201,2020-08-27,5/11/1989,m,70,189,3,24.5,283
1175,Patrick,Copeland,patrickcopeland22@live.com,0 Basil Park,Sanford,ME,04073,2021-11-30,10/6/1988,m,66,146,3,26.5,302
1176,Sebastian,Franklin,sebastianfranklin504@gmail.com,440 Darwin Way,Aurora,CO,80010,2018-01-12,7/12/1991,m,65,174,2,24.5,288
